Pitch_id,Season_id,Total_speech_segments,Total_speech_segments_ENTRE,Total_speech_segments_INVES,Total_questions_INVES,Season_ID,Beauty_score,Age,BMI,GenderFemale,GenderMale,GenderMixedTeam,EthnicityBlack,EthnicityWhite,EthnicityAsian,EthnicityMixedTeam,IndustryChildrenEducation,IndustryFashionBeauty,IndustryFitnessSportsOutdoors,IndustryFoodandBeverage,IndustryHealthWellnessCleaning,IndustryLifestyleHome,IndustrySoftwareTech,IndustryPetProducts,IndustryOther,Revenue_ModelProductionTransacti,Revenue_ModelSubscriptionmodel,Revenue_ModelRentalorleasingmode,Revenue_ModelOther,Retail_EcommerceRetail,Retail_EcommerceOnline,Retail_EcommerceBothNone,Has_PatentYES,Has_PatentINPROGRESS,Has_PatentNO,Num_of_Presenters,Has_Debt,Seasonal,Num_of_Sales_Last_Year_USD,Num_of_Sales_Last_Year_USD_resc,Asked_Amount_USD,Asked_Equity_PCT,DV_Received_Offer,DV_Close_Deal,DV_Deal_Valuation_Divided_by_Ini,DV_Royalty_Deal,DV_Loan_Deal,DV_Num_Sharks_that_Closed_Deal,DV_Deal_Amount_USD,DV_Deal_Equity_PCT,DV_Deal_Valuation,DV_Updated_in_later_Episode,VOICE_pitch_avg_ENTRE_ALL,VOICE_harmonicity_avg_ENTRE_ALL,VOICE_jitter_avg_ENTRE_ALL,VOICE_shimmer_avg_ENTRE_ALL,VOICE_tempo_avg_ENTRE_ALL,VOICE_loudness_avg_ENTRE_ALL,VOICE_articulationrate_ENTRE_ALL,VOICE_neutral_avg_ENTRE_ALL,VOICE_calm_avg_ENTRE_ALL,VOICE_happy_avg_ENTRE_ALL,VOICE_sad_avg_ENTRE_ALL,VOICE_angry_avg_ENTRE_ALL,FACE_smiling_avg_ENTRE_ALL,FACE_happy_avg_ENTRE_ALL,FACE_neutral_avg_ENTRE_ALL,FACE_sad_avg_ENTRE_ALL,FACE_angry_avg_ENTRE_ALL,TEXT_financial_sent_ENTRE_ALL,TEXT_generic_sent_ENTRE_ALL,TEXT_happy_avg_ENTRE_ALL,TEXT_sadness_avg_ENTRE_ALL,TEXT_anger_avg_ENTRE_ALL,TEXT_trust_avg_ENTRE_ALL,TEXT_conflict_avg_ENTRE_ALL,TEXT_socialsupport_avg_ENTRE_ALL,TEXT_similarity_avg_ENTRE_ALL,TEXT_respect_avg_ENTRE_ALL,TEXT_knowledge_avg_ENTRE_ALL,TEXT_power_avg_ENTRE_ALL,TEXT_fun_avg_ENTRE_ALL,TEXT_identity_avg_ENTRE_ALL,TEXT_romance_avg_ENTRE_ALL,TEXT_LD_mtld_ENTRE_ALL,TEXT_LS_word_ENTRE_ALL,TEXT_uncertainty_ENTRE_ALL_D1,VOICE_pitch_avg_INVES_ALL,VOICE_harmonicity_avg_INVES_ALL,VOICE_tempo_avg_INVES_ALL,VOICE_articulationrate_avg_INVES,VOICE_neutral_avg_INVES_ALL,VOICE_calm_avg_INVES_ALL,VOICE_happy_avg_INVES_ALL,VOICE_sad_avg_INVES_ALL,VOICE_angry_avg_INVES_ALL,FACE_smiling_avg_INVES_ALL,FACE_happy_avg_INVES_ALL,FACE_neutral_avg_INVES_ALL,FACE_sad_avg_INVES_ALL,FACE_angry_avg_INVES_ALL,TEXT_financial_sent_INVES_ALL,TEXT_generic_sent_INVES_ALL,TEXT_happy_avg_INVES_ALL,TEXT_sadness_avg_INVES_ALL,TEXT_anger_avg_INVES_ALL,TEXT_trust_avg_INVES_ALL,TEXT_conflict_avg_INVES_ALL,TEXT_socialsupport_avg_INVES_ALL,TEXT_similarity_avg_INVES_ALL,TEXT_respect_avg_INVES_ALL,TEXT_knowledge_avg_INVES_ALL,TEXT_power_avg_INVES_ALL,TEXT_fun_avg_INVES_ALL,TEXT_identity_avg_INVES_ALL,TEXT_romance_avg_INVES_ALL,TEXT_LD_mltd_INVES_ALL,TEXT_LS_word_INVES_ALL,TEXT_uncertainty_INVES_ALL_D1
S01E05P02,1,31,9,22,7,1,71.260513,47.201912,27.329453,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,200,.0020000001,50000,30,0,0,,,,0,,,,0,213.06789,8.6186237,.022622222,.13176666,105.66474,-18.222017,3.9787834,.68130416,65.433372,32.577953,.59693331,.7104333,16.85322,8.3277721,9.766511,2.7382066,13.956543,.049257066,.38765773,66.730179,1.8206742,26.226006,5.4697223,18.101944,10.137639,2.2566667,5.6183333,82.987503,7.9852777,7.1394444,3.1144445,1.4595833,.19039039,10037.594,0,165.09033,5.4853172,133.74809,3.9621494,1.3868402,62.880962,25.970165,6.615016,3.1470091,24.49061,4.1669307,5.168725,1.5766565,21.653799,-.049115207,-.15735298,47.447495,1.7940006,39.261951,14.916897,49.246094,20.611839,4.3529887,13.142299,63.605404,5.0006895,12.698276,24.306322,3.3017242,0,11415.297,1
S01E05P03,1,36,11,25,6,1,44.899036,49.375435,35.102783,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,80000,.80000001,175000,25,0,0,,,,0,,,,1,165.15688,8.2046194,.022892684,.11721707,110.08134,-20.418274,4.4598684,3.6731935,59.157589,23.900047,13.266688,.0024650407,19.649321,1.6598978,6.6906734,.055877469,23.208803,.06813319,.31292531,69.929489,2.0103636,23.531961,2.633496,10.769918,27.695122,.16292682,2.236748,88.484306,16.702114,.18487805,9.1965857,.02495935,.40096989,10795.604,8,143.05867,5.8189082,109.28464,4.0931478,14.804353,43.871941,23.277792,11.399498,6.6464171,9.5540819,7.1041689,5.8012362,.43563142,7.8328199,.020337423,.15381072,54.495255,8.361825,29.473925,10.431098,17.3337,23.670174,4.802659,6.501503,58.620289,38.904682,4.1421967,4.9163585,1.1540463,.31277007,11426.149,2
S01E05P04,1,29,10,19,7,1,47.582165,37.430489,26.93227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,11000,.11,50000,25,0,0,,,,0,,,,0,194.42349,9.9427834,.020719318,.11227954,139.10986,-18.070669,4.9411454,19.767452,2.1821342,36.893608,25.3976,15.759194,52.125599,.95367897,2.7694385,.090665281,53.172298,.043701135,.22357653,48.423843,24.854759,20.161219,3.4165909,9.3861361,19.586592,2.7823863,3.5651135,56.039204,3.3611364,1.0518181,3.742841,.67784089,.51658177,10605.864,2,162.73683,6.1783886,107.40765,4.1805959,2.7135565,29.064016,50.59288,7.9629703,9.6665745,15.071006,6.2343154,2.8633931,.42866135,13.291456,-.12393279,-.28420413,49.504509,13.808326,31.297436,16.483538,53.971767,7.9485712,.35857144,3.4944217,59.572311,16.084421,.10619047,17.973469,.032517008,.4574959,12852.338,1
S01E05P05,1,60,19,41,15,1,67.066162,36.373985,28.057341,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,4000,.039999999,80000,20,1,1,.3921575,0,0,2,80000,51,156863,0,154.03871,7.7223449,.030527877,.13243495,116.10194,-21.552582,4.223876,18.302477,65.369659,1.7655168,5.4829836,9.0793924,37.029716,1.3705028,1.0832351,.46427587,46.866714,.076375224,.27416804,73.981712,2.1087103,19.327562,14.422832,4.8419027,25.955355,6.8309736,5.3474336,87.725578,25.53385,25.108318,21.914337,.090442479,.4371272,10767.397,1,151.87318,6.0282736,122.51664,4.2058101,2.4079633,70.265587,18.052935,4.8693833,4.4041123,9.4544048,6.6374955,4.2024488,.67633808,12.014352,.0024748598,.062506907,57.280392,2.0730767,33.640255,11.124856,19.965349,17.934568,9.0847321,9.4951439,69.680374,21.622551,9.7019749,14.223168,1.3566667,.31126967,10485.663,6
S01E06P01,1,54,21,33,13,1,71.165138,26.526388,30.546612,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,50000,.5,150000,15,1,1,.5,1,0,1,150000,30,500000,1,169.5752,6.9239392,.025405357,.13165224,128.68024,-20.469341,4.5824838,7.0269866,41.890438,30.66955,12.331674,8.0813961,.70789444,2.6437025,.020265972,.040664062,4.4123402,.019001074,.057644285,72.767754,2.8664851,20.325394,2.9891071,24.172455,7.9426341,.74553573,3.1658928,83.929329,6.0407591,.28142858,6.8074555,.30415177,.58910549,12108.958,5,144.8343,6.540309,125.20039,4.4462948,1.4864141,50.778099,30.156921,6.2821269,11.296436,8.1677828,5.041019,3.1634891,1.3933229,8.3109579,-.010921181,.11586622,67.22039,3.3686821,21.593311,10.799399,29.369823,11.595618,1.4468551,5.3245935,85.252724,33.641376,4.7872791,4.8807774,1.1169964,.37983254,12386.492,9
S01E06P02,1,19,6,13,1,1,72.554626,43.364086,29.66625,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,84000,.83999997,150000,25,0,0,,,,0,,,,0,134.49855,6.3513803,.025978761,.12601151,157.2139,-21.354359,4.0099621,3.9181645,75.734001,12.67851,7.5867443,.082616813,3.5599382,.048591949,.52321488,.014394428,6.4284458,.062656216,.099479958,66.742218,4.7438531,22.328325,2.3961947,5.2415929,9.2630091,.019823009,9.1493807,89.257172,3.5135398,72.517433,.39336282,.0030088495,.57743651,11064.167,3,137.29704,6.5343137,124.19848,4.1792583,3.4673362,50.753368,37.042534,1.8427722,6.8940082,17.157999,.79600143,3.7610435,3.5752518,15.2492,-.0075063454,-.35735655,64.581581,2.3585589,29.080013,5.8273611,34.586529,21.536388,2.5819445,13.833611,69.008614,2.3423612,5.2619443,23.867083,2.4209721,.12970875,13843.178,0
S01E06P03,1,22,12,10,4,1,55.004414,36.496754,32.484352,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,37000,.37,55000,25,0,0,,,,0,,,,0,195.11082,8.8169413,.024096938,.12447959,121.02972,-20.85722,4.3993287,.23816837,25.511236,31.385347,40.465603,2.3996162,43.855568,1.6694199,1.3921244,1.1629535,38.806011,-.036711592,-.35098365,58.704727,2.5924077,29.07583,15.440612,39.333775,21.089592,1.6877551,20.053776,76.96357,17.574286,33.558571,7.0718369,3.3688776,.33689848,12467.701,2,158.00542,7.0408201,130.49294,4.4819598,.036218181,75.594498,3.0032692,21.330059,.035992727,21.615383,4.3405733,3.4357173,1.1667403,16.694763,.050639,.15883888,73.662086,2.5673127,20.142731,21.492182,13.640546,29.662546,3.9807272,43.233456,68.743088,3.8959999,.06781818,6.4347272,.044,.23539865,12625.063,1
S01E06P04,1,23,11,12,6,1,62.878349,54.495441,32.833004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,125000,20,0,0,,,,0,,,,0,209.83199,8.7251263,.022101961,.12158889,102.44675,-18.508051,4.7393451,.2818791,3.0476713,23.715734,.00033921568,72.954369,28.450857,2.1130319,2.61959,2.7100914,44.146542,-.011874742,.27973789,60.448055,4.2579527,21.949001,3.617451,15.314053,11.628628,.089738563,3.4857516,88.13549,2.6930718,.09137255,3.0939217,.034575164,.6841507,10270.507,6,142.09482,6.5663848,121.20107,4.1310315,.50698382,67.68943,22.840523,5.5230141,3.4400849,4.9964604,4.5081563,3.3655064,2.5239806,9.7689266,-.012622937,-.39948756,59.243877,4.1064687,32.676857,5.3858585,34.933132,8.6554546,3.1394949,4.0891919,73.139397,9.5588884,19.499292,3.6824243,.44333333,.52702725,11657.983,0
S01E06P05,1,30,14,16,4,1,72.20433,38.594017,32.594345,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,50000,10,1,1,.2,0,0,1,50000,50,100000,1,160.77377,8.763545,.024188051,.11472578,127.5482,-17.703569,4.4514031,13.065709,22.476265,28.034174,1.8817252,34.54213,15.342449,1.1156987,5.6561089,.048433762,24.884115,.15894535,.6339246,75.135536,1.2945135,21.139471,15.303333,8.2278614,6.5279245,.13396226,2.0121384,93.296349,9.9664154,.017232705,9.7640247,.0064150942,.42654303,11709.746,2,156.04774,6.7294354,130.81293,4.3308396,2.261956,64.526207,17.367395,11.570197,4.2742486,16.418007,3.6662652,2.7849846,.35628888,17.813765,-.044658426,-.14333974,62.026604,3.982326,29.340683,5.6472611,38.639809,13.412675,2.4882803,6.6653504,72.55764,17.180765,1.7070701,3.8833759,.83210188,.40709791,12366.168,6
S01E07P01,1,73,16,57,15,1,63.447567,35.136238,28.055582,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,60000,.60000002,50000,25,1,1,1,0,0,1,50000,25,200000,1,210.92998,8.0992117,.024737038,.13466851,100.64331,-20.245558,4.6759486,26.202259,3.2095644,47.11108,2.5760128,20.90111,26.103479,1.9961653,7.2907777,2.0096593,27.720684,-.0046828464,.25346991,67.377571,1.3792105,25.920654,2.7596297,18.251759,13.821203,13.37375,6.4587965,85.453522,9.9043055,11.280092,5.8899536,.76337963,.65039772,11177.755,2,166.45213,6.6135912,120.11958,4.4789333,2.2937977,47.188698,22.514063,17.971336,10.032087,26.281918,7.655086,7.6321149,1.1659775,22.870031,.013981839,.17023119,58.78051,2.4923694,31.34704,19.251459,21.74374,15.416976,1.9531831,9.4829712,69.729919,8.8926525,10.734297,12.504774,1.4685676,.36442953,11391.431,7
S01E07P02,1,31,11,20,6,1,54.520874,54.175808,36.589211,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,300000,20,0,0,,,,0,,,,0,143.9751,6.7018743,.032488395,.14727858,105.61035,-18.975319,4.4484849,.26252589,66.206833,7.5316696,19.971275,6.0277257,10.099582,4.4920368,3.1981738,.35619339,16.311523,.047485445,.41021362,67.861557,2.8816478,22.119007,1.4905357,11.142143,15.649018,.49401787,3.7629464,90.332855,10.605714,10.357678,4.0915179,.45955357,.4555594,11550.433,2,168.47668,5.6989827,127.46659,4.3542643,9.5083046,51.269306,24.496962,8.0452271,6.6801982,23.756817,3.2537827,4.6681023,1.3777163,19.966843,-.064241134,-.36114198,52.078617,5.2187161,20.923861,5.7815871,37.229206,15.931587,5.8384128,9.6572218,83.218018,9.8513489,5.1879363,14.369921,5.0287304,.45920449,11448.339,7
S01E07P03,1,48,19,29,5,1,64.722687,36.749058,26.448666,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,700000,70,0,0,,,,0,,,,0,203.73418,7.8942661,.021935118,.13694286,109.20386,-19.981318,4.4582834,3.4043465,70.801018,18.033415,.62958688,7.1316218,5.3209844,3.5971262,1.0214001,1.4872452,5.7925134,.079313554,.11910281,64.993759,4.8355827,25.16621,3.6486905,14.861726,19.436428,3.1918452,8.3602972,81.341309,5.7366667,2.0126786,10.114285,1.0225595,.43090999,10956.934,1,153.73303,6.7558842,125.42234,4.2386603,7.847795,63.338917,15.042295,11.301649,2.4693434,7.1672883,5.6302967,3.6352713,2.4148302,6.5874977,-.0085044485,-.080900416,65.92762,3.7903247,23.983049,6.512938,30.979265,15.883389,6.2634463,8.7352543,77.827232,21.125311,2.0977402,6.6022034,1.6669492,.37332475,12015.408,3
S01E07P04,1,65,18,47,12,1,57.303436,25.98218,31.254303,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,19000,.19,125000,25,1,1,1.17647,0,0,3,300000,51,588235,0,144.47502,6.3388247,.027606569,.13979416,125.3988,-18.953787,4.328825,1.3670686,53.657684,9.0659733,.99788177,34.911381,11.918697,1.3386147,.0304262,.46091071,16.30549,.06926319,.2190582,59.689087,2.7571001,29.690184,3.7127738,8.8332844,23.047081,2.3256934,12.774891,73.542923,4.2948904,14.028687,6.1357665,9.7712412,.37462103,10547.209,2,136.64223,5.6989274,127.20431,4.3598189,19.578444,42.115528,21.448921,2.7685668,14.088556,8.5762587,3.5753591,3.8773496,1.6621757,8.9626837,.035924535,.10813335,58.477688,2.7899587,31.645878,7.6422367,23.126026,20.799763,2.8883948,13.895369,72.813263,12.829158,7.0317893,8.9680262,.4755263,.33606869,12198.34,5
S01E08P01,1,72,18,54,18,1,62.511143,30.517839,29.225952,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,30000,.30000001,90000,10,1,1,.40000001,0,0,1,90000,25,360000,1,155.79149,6.2146635,.029933333,.12985425,111.43855,-20.129454,4.436975,1.3154261,66.451065,12.150352,1.6179321,18.465214,21.038815,.64744234,2.8936,.091169119,18.083124,.055930678,.027887715,65.819511,2.4032373,25.144072,1.5299346,17.264444,10.940654,9.9077778,3.3985622,92.233925,17.804117,1.3418955,1.9677777,.044117648,.50578696,10982.064,0,154.20187,6.7339487,121.31056,4.4065032,8.6017103,62.228348,13.679846,8.2177944,7.2723083,5.7002163,3.1251278,3.69596,1.3994149,6.8130064,.0097934809,.085927717,62.602165,3.4745493,28.287853,7.3037562,26.501741,18.796144,6.502214,6.2213182,77.9105,13.060324,15.765522,7.9847264,1.0563681,.357021,11066.009,4
S01E08P02,1,34,9,25,5,1,73.057014,45.612591,24.884203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,100000,1,150000,25,1,1,.41666669,0,0,2,150000,60,250000,1,217.81003,8.6755562,.021645833,.12838854,118.15697,-21.777534,4.8699751,.000271875,19.57415,78.788734,1.617627,.019203125,15.39897,.13318704,.027588148,.57489592,24.444658,.046272699,.085618071,63.372589,2.8177228,25.771194,4.2008333,7.9272919,7.2370834,1.0852083,3.1717708,91.775002,22.933332,.93739581,8.7879171,1.8905208,.51730043,10550.174,1,137.18353,6.5992703,123.99342,4.2965984,8.4216251,63.133457,13.311985,6.490078,8.6428442,4.8992586,2.1969209,2.3092167,2.2297421,7.3819165,-.016004466,-.0015023506,66.303497,1.5560501,26.192665,7.0574241,11.170555,21.258385,.91055554,6.5907073,85.36338,13.685252,.32378787,2.9435859,.46575758,.41533127,11973.228,4
S01E08P03,1,11,4,7,1,1,71.023399,55.320053,27.691225,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,38000,.38,50000,25,0,0,,,,0,,,,0,166.35216,8.4339523,.028813461,.11864231,138.62268,-16.25078,4.2960558,.54993844,86.48761,.68718266,12.270784,.0044826921,14.444594,2.5478091,.56922847,.14109799,26.441702,-.0021671976,.31626797,54.072533,5.581008,32.328796,1.1842308,4.5763459,6.2842307,.82615387,2.6465385,93.085579,4.8103848,.29461539,2.6826923,.3103846,.46209455,11212.005,2,150.02423,7.2215824,106.70764,4.3209405,7.0598354,56.746681,18.369516,11.159732,6.6642127,4.3815784,4.0751677,4.0162129,.86947399,5.8865309,-.037802275,-.48416811,58.490349,14.418643,24.758043,.099193551,11.585484,17.202742,0,2.3980646,67.172745,6.6285486,.009193548,1.39,.010483871,.35398006,11087.259,1
S01E08P04,1,46,12,34,9,1,64.212753,33.188278,28.498316,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,438000,4.3800001,500000,25,0,0,,,,0,,,,0,150.31783,7.6272259,.021580469,.12254531,132.36899,-18.659266,4.4549804,.2419125,84.237015,13.352049,.45351249,1.7155437,.054855227,.96502233,.60404068,.050307345,4.2603707,.13008136,.60657215,68.129395,1.6492578,23.190315,7.5767188,8.1882029,8.022109,.16789062,3.4177344,93.726097,10.260547,1.0780469,7.1721873,.06671875,.59912032,10897.264,5,154.21933,7.0953608,115.04639,4.5184479,5.6711369,45.446301,29.145468,11.839567,7.8975177,9.9659882,3.8614106,6.7961969,.5981077,10.215648,-.12217133,-.27948356,58.237247,2.4684749,34.450031,16.819485,41.674419,13.615494,.54497856,4.8962231,69.540642,25.271202,.74957079,13.50515,1.4204721,.37989378,12848.741,7
S01E09P01,1,46,14,32,15,1,66.840858,51.072918,31.775518,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,175000,1.75,50000,10,1,1,.5,0,0,1,50000,20,250000,0,163.52614,7.7093019,.023200704,.13025492,146.12224,-20.421345,4.3942466,.3142162,20.753704,56.99036,20.57745,1.3642915,4.4733438,6.4674373,4.9085002,.82749999,8.5076771,.10177241,.27546504,71.546715,1.7912532,22.46311,2.1447184,13.914577,8.4893665,1.5930986,13.564155,88.864929,26.0481,.56211269,3.3857043,.90288734,.53516006,11616.237,0,166.23843,6.6346073,120.61642,4.3802876,7.5659628,47.266018,25.655037,13.488076,6.0248885,12.520432,4.4470072,9.31814,2.2425208,11.09087,-.043916911,-.11485434,51.167355,3.8000765,36.001263,5.01689,34.063156,18.380909,1.3017703,8.8958378,63.702633,18.363779,1.4186125,12.004258,1.213732,.23193856,13304.859,3
S01E09P02,1,43,18,25,18,1,59.351349,51.644035,35.080608,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,300000,15,0,0,,,,0,,,,0,173.22997,6.4329872,.027510071,.14255036,111.47535,-19.382797,4.3038955,1.7545159,40.861343,45.402641,9.030633,2.9509058,45.898037,.8535096,9.7966824,.44161612,42.397362,.021895975,.19589897,57.216671,3.9751747,28.621258,15.934244,19.214748,23.10482,4.8033094,7.905036,81.020363,14.225252,1.1620864,4.9621582,1.7130935,.234382,11188.307,1,166.8831,6.3893919,125.73281,4.4112873,3.2647247,51.341198,32.580139,12.416341,.39761594,15.593699,4.8592443,6.8545098,.22173667,15.601793,-.0094330925,-.34517917,54.935581,7.4434204,30.016876,1.7454395,36.297199,10.25978,.92395604,3.9342856,83.823189,.79395604,.09263736,15.937693,.050989009,.32610464,11325.675,12
S01E09P03,1,27,12,15,6,1,61.572456,47.861359,31.746176,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,50000,.5,1500000,10,0,0,,,,0,,,,0,152.93781,6.1494198,.027667742,.1433271,120.6459,-18.724827,4.5017638,5.093503,71.256683,8.2001972,7.4826775,7.9669271,19.712576,6.1779647,.072716817,2.2376077,25.954882,.031274889,.47309798,61.663967,1.6772501,27.939846,2.5465162,13.52071,6.9523225,.79580647,2.4109032,93.213287,34.612194,.26625806,1.5214194,.24593548,.57572311,10455.328,3,142.91183,5.7048154,122.26408,4.6544523,2.1356266,62.399727,17.333761,16.951035,1.1798154,14.809491,6.2142105,6.2149944,2.6779771,16.78513,-.023479819,-.059627835,63.7505,4.7851124,24.534033,3.3991454,29.492393,13.512308,.5397436,3.920171,86.746071,1.2808547,12.985128,14.227009,.46581197,.31804615,12636.089,0
S01E09P04,1,58,21,37,20,1,56.09166,44.742859,36.579899,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,500000,5,250000,20,1,1,.40000001,0,0,2,250000,50,500000,0,200.6035,7.6104903,.024948927,.13377124,117.38715,-20.143309,4.5976005,39.660614,19.192392,27.324257,4.7167039,9.1060123,9.7219582,2.5389116,7.7066989,.045329005,10.634768,.039643526,.18729429,71.991287,1.6713401,20.517475,3.1673391,14.23721,19.596138,1.8886695,5.6142488,82.44236,21.608755,.26171672,14.519184,.461588,.55442482,11875.724,4,164.27122,6.6182156,129.31627,4.3837142,4.5645494,43.594872,21.556076,4.9417381,25.342785,12.269075,3.268616,6.8837843,2.254425,14.481088,-.0044315066,-.065445371,63.153057,2.0746975,27.581488,4.2893667,23.701933,15.4702,1.2142,8.8745003,73.12513,4.1518664,5.9997001,3.4463,5.8118668,.35329112,11707.028,6
S01E10P01,1,50,24,26,11,1,66.214516,47.32272,34.667633,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,100000,1,86000,20,0,0,,,,0,,,,0,205.01138,7.4468384,.024613483,.1341719,119.91889,-20.435196,4.4995399,14.619589,12.350519,52.828403,.87722695,19.324257,31.595905,1.5952489,2.0478151,.18055198,45.846359,-.033996787,-.11951324,67.490891,2.0706775,24.690029,3.8705618,24.847359,18.257078,6.0802808,6.5565729,70.379723,24.712078,2.3810112,7.4968538,2.5205617,.41888919,11121.729,0,162.87715,6.1363239,122.87755,4.3403912,4.1586428,40.743076,44.871304,4.7941833,5.4327803,24.265978,5.7327037,7.3228207,3.3979676,26.42972,-.0051954081,.046822701,56.911655,2.1841893,34.866947,7.8544445,30.762777,29.161348,1.3394444,24.729128,58.901905,4.9423018,1.5945238,6.4352379,.90674603,.13636397,11613.355,2
S01E10P02,1,21,7,14,5,1,60.395004,54.208996,33.076164,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,8000,.079999998,90000,51,1,1,1,0,0,1,90000,51,176471,0,138.48158,8.3154793,.026376119,.12276568,123.07243,-20.452055,4.1434464,.012040298,99.118423,.043828357,.82563132,0,.10025706,.35576326,1.6499966,.041294686,.052984707,.060684998,.31275275,81.743851,.92831516,14.057361,5.8874626,7.7459702,9.1073132,1.5632836,6.5126867,90.873436,11.479254,10.492239,4.3979106,.90208954,.43986514,10548.683,3,146.54903,6.6010838,103.64569,4.2975187,15.388329,51.74884,5.1349154,21.029655,6.6982627,3.5728912,6.5338163,6.9709702,.55750114,3.1144125,.0051099965,-.033631817,60.852318,3.063385,28.558876,1.7120535,30.374464,9.7544641,.80133927,3.3618751,85.964554,42.492321,6.2887502,2.4658036,.140625,.41824237,11031.608,3
S01E10P03,1,32,14,18,7,1,58.549629,30.431896,25.761593,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,134000,1.34,150000,15,0,0,,,,0,,,,0,277.91455,7.9077425,.024510056,.14911452,116.07201,-20.712214,4.6710882,.093553074,65.703407,11.779743,6.1502585,16.272985,30.748985,4.7391105,3.8850701,1.1903977,37.456772,-.020705814,.23495343,78.125923,3.7552323,12.812675,6.4477654,6.7299442,10.931676,.6007821,6.0544691,88.915642,6.225028,5.4351397,19.200001,.90849161,.51310509,12156.2,0,155.5916,5.650106,125.74847,4.5273247,4.1158595,42.604012,22.95215,2.0878644,28.240108,13.912808,4.4814005,4.8583226,.83843404,9.6079979,-.054350667,-.25349429,53.654896,4.3375187,38.141232,4.1788311,30.926428,13.287857,1.4075974,7.4324026,85.001884,41.122986,1.4161688,3.3261688,3.0518181,.43720815,12364.637,3
S01E10P04,1,34,15,19,4,1,54.242168,54.811447,32.046494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,4000,.039999999,125000,10,0,0,,,,0,,,,0,177.82083,7.1676469,.028930588,.13906941,124.3904,-19.556936,4.0842505,6.9211845,53.11985,27.026903,12.293491,.63856822,16.386663,3.5956573,.069873735,.33393332,31.837198,.012122109,.066826269,55.295246,3.9455931,36.587837,4.5403528,29.351883,16.332117,2.0404706,9.1512938,70.202232,6.0105882,1.9070588,8.8235292,1.2398823,.22261146,11527.728,1,154.06389,5.6172018,112.16103,4.1500869,.75722039,51.795597,36.894619,6.8586192,3.6939328,14.537246,3.4610057,4.3625231,2.7670612,17.513117,-.022842312,-.18465045,58.47023,3.4571202,32.189682,6.6462245,27.069387,14.052245,1.5637755,7.7057142,78.998573,5.430408,.38612244,12.270613,.31795919,.094534397,12313.475,3
