pitch_id	prediction	isFemale	Gender_Revealed	Real_Received_Offer	keywords
S04E05P04	0	0	0	1	product differentiation,market saturation,taste issues,investor skepticism,unclear financials
S04E05P04	1	0	1	1	health and wellness trend,large target market,innovative product,family business,demonstration on show,potential for high margins.
S04E06P01	0	0	0	1	niche market,high logistics cost,limited scalability,investor fit,unclear competitive advantage
S04E06P01	0	0	1	1	niche market,logistical challenges,high operational costs,unclear competitive advantage,limited scalability
S04E06P02	0	0	0	0	unclear presentation,lack of professionalism,insufficient business details,entertainment over substance.
S04E06P02	0	0	1	0	unclear presentation,lack of professionalism,insufficient business details,entertainment over substance.
S04E07P01	1	0	0	1	innovative product,clear demonstration,scalable market potential,engaging presentation.
S04E07P01	1	0	1	1	innovative product,clear demonstration,practical utility,engaging presentation,reasonable valuation
S04E07P03	1	0	0	1	innovative product,high entertainment value,clear demonstration,strong engagement with investors,technology appeal,market potential in urban mobility.
S04E07P03	1	0	1	1	innovative product,technology,entertainment value,clear demonstration,market potential in urban mobility and tech enthusiasts.
S04E07P04	0	0	0	0	unclear pitch,niche product,lack of financial details,potential market size concerns,presentation style.
S04E07P04	0	0	1	0	unclear pitch,lack of professionalism,potential market misunderstanding,unclear financials and business model.
S04E08P01	1	1	0	1	unique product,solves common problem,emotional appeal,multi-use,market demand for child safety and convenience products
S04E08P01	1	1	1	1	unique product,strong personal story,market need,female entrepreneur,child safety,multi-use product,emotional appeal
S04E08P02	0	0	0	0	niche market,unpleasant attractant,limited appeal,potential hygiene concerns,investor skepticism
S04E08P02	0	0	1	0	niche market,unappealing attractant,potential hygiene issues,limited scalability,investor concerns
S04E08P03	1	0	0	1	innovative product,existing large retailer interest,scalable solution,strong market potential,clear demonstration of demand.
S04E08P03	1	0	1	1	innovative product,existing major retailer relationships,scalable solution,strong market potential,clear demonstration and use case.
S04E09P01	0	0	0	1	incomplete pitch,lack of problem and solution,missing business model,insufficient market potential details.
S04E09P01	0	0	1	1	incomplete pitch,lack of problem and solution,missing business model,unclear market potential.
S04E09P02	0	0	0	0	niche market,limited scalability,unclear financials,entertainment value moderate
S04E09P02	1	0	1	0	niche market,experienced founder,clear demand,engaging presentation,celebrity involvement
S04E09P03	1	0	0	0	innovative,real estate,proprietary algorithm,large market potential,investor interest,high engagement pitch
S04E09P03	1	0	1	0	innovative,real estate,proprietary algorithm,large market potential,interactive pitch,addresses investor interests
S04E09P04	0	1	0	1	niche market,high competition,unclear financials,investor fit,entertainment value
S04E09P04	1	1	1	1	unique product,health benefits,large market potential,experienced entrepreneurs,entertainment value
S04E10P01	1	1	0	1	innovative business model,bridal market potential,cost-effective solution,emotional appeal,growth potential,relatable founder story
S04E10P01	1	1	1	1	unique value proposition,growing market,female entrepreneurs,emotional connection,cost-effective solution,sustainability
S04E10P02	0	0	0	0	niche market,limited scalability,high operational costs,regulatory concerns,seasonal business
S04E10P02	0	0	1	0	niche market,high risk,seasonal,entertainment value questionable,unclear financials
S04E10P03	0	0	0	0	niche market,low subscriber count,early stage,unproven demand,limited appeal
S04E10P03	0	0	1	0	niche market,limited appeal,early stage,low subscriber base,unclear value proposition.
S04E10P04	1	0	0	1	unique product,military background,strong narrative,health and wellness market,emotional appeal
S04E10P04	1	0	1	1	unique product,military background,strong narrative,health and wellness market,emotional appeal
S04E11P01	1	1	0	1	unique concept,entertainment value,market niche,strong branding,celebrity clientele.
S04E11P01	1	1	1	1	unique niche,entertainment value,celebrity clientele,strong branding,appealing to parents and kids,experiential presentation.
S04E11P02	0	1	0	0	unclear pitch,confusing product description,lack of business focus,emotional appeal without strategic value.
S04E11P02	0	1	1	0	unclear pitch,lack of focus,confusing presentation,insufficient business details
S04E11P03	0	0	0	1	niche market,high cost,limited appeal,logistical challenges,seasonal business
S04E11P03	0	0	1	1	niche market,high cost,limited appeal,logistical challenges,seasonal business
S04E12P01	0	0	0	1	niche market,seasonal demand,one-time use product,high equity ask
S04E12P01	0	0	1	1	niche market,seasonal demand,one-time use product,high equity ask
S04E12P02	0	0	0	0	niche market,novelty product,unclear mass appeal,high investment risk,entertainment value high but practicality questionable
S04E12P02	0	0	1	0	niche market,novelty product,unclear mass appeal,high investment risk,entertainment value vs practical investment
S04E12P04	1	1	0	1	niche market,chemical-free children's hair products,emotional appeal,scalable business model,clear problem and solution,reasonable valuation
S04E12P04	1	1	1	1	niche market,chemical-free children's hair products,female entrepreneurs,emotional appeal,clear problem and solution,reasonable valuation,existing sales channels
S04E13P01	1	0	0	1	innovative product,common problem,clear solution,demonstration,market potential
S04E13P01	1	0	1	1	innovative product,solves common problem,clear demonstration,appealing to mass market,reasonable valuation
S04E13P02	1	1	0	1	unique product,child safety,hygiene,market potential,complementary book,educational aspect,entertainment value.
S04E13P02	1	1	1	1	unique product,child safety,hygiene,market potential,emotional appeal,complementary book,problem-solving,investor interest in family-oriented products.
S04E13P04	1	0	0	1	innovative product,strong market appeal,demonstrated traction,scalable solution,interactive pitch
S04E13P04	1	0	1	1	innovative product,strong market appeal,demonstrated traction,scalable solution,interactive pitch
S04E14P03	0	0	0	0	high development cost,unclear financial investment details,technical concerns unanswered,niche market.
S04E14P03	0	0	1	0	high development cost,unclear financial investment details,technical concerns unaddressed
S04E15P01	1	1	0	0	environmental impact,growing sales,scalable solution,market potential,appealing to investor values.
S04E15P01	1	1	1	0	environmental impact,growing sales,scalable solution,strong pitch,market potential.
S04E15P02	1	0	0	1	unique product,health alternative,established market presence,major league endorsements,large target markets
S04E15P02	1	0	1	1	unique product,health alternative,established market presence,major league endorsements,clear target market,scalable business model
S04E15P03	0	0	0	0	100% stake,royalty model,lack of control,investor concerns,previous licensing deal issues.
S04E15P03	0	0	1	0	100% stake,royalty model,unclear business control,previous licensing deal concerns,investor workload concerns.
S04E16P01	0	1	0	0	niche product,limited market expansion,moderate sales,high valuation for stage
S04E16P01	0	1	1	0	niche product,limited market expansion,moderate sales,high valuation for current financials
S04E16P02	0	0	0	1	niche market,high investment ask,operational scalability,food industry risks,investor interest in product category.
S04E16P02	0	0	1	1	niche market,high investment,operational complexity,scalability concerns
S04E16P03	0	1	0	0	niche market,unclear differentiation,potential licensing and credibility issues,high competition in telehealth,unclear financials and scalability.
S04E16P03	1	1	1	0	innovative,online therapy,female empowerment,accessible,affordable,growing mental health market.
S04E17P01	0	1	0	0	high price point,niche market,limited scalability,lack of sales data,production scalability concerns
S04E17P01	0	1	1	0	high price point,niche market,limited scalability,lack of retail partnerships,early stage business.
S04E17P02	1	0	0	1	innovative product,niche market,experienced founders,clear problem and solution,appealing equity offer
S04E17P02	1	0	1	1	innovative product,niche market,experienced founders,clear problem and solution,appealing equity offer
S04E17P03	0	1	0	0	saturated market,lack of unique value proposition,unclear financials,high equity ask
S04E17P03	0	1	1	0	saturated market,lack of unique value proposition,high equity ask,unclear financials
S04E17P04	0	0	0	1	saturated market,novelty product,lack of financial details,high valuation,informal presentation style
S04E17P04	1	0	1	1	unique product,sustainable materials,family business,personalized approach,entertainment value,market visibility
S04E18P01	0	0	0	1	early stage,high valuation,limited track record,competitive market
S04E18P01	0	0	1	1	high valuation,short operational history,niche market,unclear financials
S04E18P02	1	1	0	1	fda-cleared,patented,profitable,solves common problem,stylish and functional product,strong personal story and motivation
S04E18P02	1	1	1	1	fda-cleared,patented,profitable,female entrepreneurs,health and wellness market,personalized product
S04E18P03	1	0	0	0	innovative solution,large market,clear demonstration,scalable technology,entertainment value
S04E18P03	1	0	1	0	innovative product,large market,clear demonstration,entertainment value,problem-solving,scalable technology
